9450.19079693356,63.2544755142873,-351.086451066483,1.26508951028575,1
9518.67906099459,63.2544755142873,-350.423445904179,1.26508951028575,2
9410.71140178477,63.2544755142873,-350.255287643789,1.26508951028575,3
9435.38518976343,63.2544755142873,-351.547094498996,1.26508951028575,4
9334.19900634803,63.2544755142873,-351.597286558431,1.26508951028575,5
9339.8581040197,63.2544755142873,-351.022878792525,1.26508951028575,6
9389.73740932613,63.2544755142873,-351.394747914826,1.26508951028575,7
9349.49365281066,63.2544755142873,-350.023536035616,1.26508951028575,8
9305.28259643863,63.2544755142873,-350.182318310884,1.26508951028575,9
9274.0917831204,63.2544755142873,-351.093064685906,1.26508951028575,10
